candidate_id,identity_key,name_en_candidate,vendor_body_tags,body_part_candidates_ko,equipment_candidates,recording_type_candidates,source_count,male_count,female_count,duplicate_review_group_id,duplicate_review_key,default_male_media_id_candidate,default_female_media_id_candidate,media_pairing_status,name_ko,primary_muscles_ko,secondary_muscles_ko,movement_pattern,posture_context,catalog_status,qa_status
gvc_4e05d56d692e,jump step up,Jump Step Up,Cardio,,,,2,1,1,gvr_4e05d56d692e,jump step up,gv_m_3296b80202,gv_f_c37426d0d5,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_061a4fa1f9c5,jump twist,Jump Twist,Plyometrics,,,,1,1,0,gvr_061a4fa1f9c5,jump twist,gv_m_c97e56b35d,,male_only,,,,,,review,auto_candidate
gvc_59c457cc10ee,jumping air bike,Jumping Air Bike,Plyometrics,,,,1,1,0,gvr_59c457cc10ee,jumping air bike,gv_m_8b53ded683,,male_only,,,,,,review,auto_candidate
gvc_3c43f2e3f6f0,jumping air bike arm swing,Jumping Air Bike Arm Swing,Plyometrics,,,,1,1,0,gvr_3c43f2e3f6f0,jumping air bike arm swing,gv_m_7c8d349c98,,male_only,,,,,,review,auto_candidate
gvc_bfb27bc0e8d9,jumping air clap,Jumping Air Clap,Plyometrics,,,,1,1,0,gvr_bfb27bc0e8d9,jumping air clap,gv_m_081e848ef2,,male_only,,,,,,review,auto_candidate
gvc_c247f8b71e1b,jumping jack,Jumping Jack,Cardio,,,,2,1,1,gvr_c247f8b71e1b,jumping jack,gv_m_6e7c735445,gv_f_d999e851b9,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_15fe75a0fc33,jumping jack high knee,Jumping Jack High Knee,Plyometrics,,,,1,1,0,gvr_15fe75a0fc33,jumping jack high knee,gv_m_9865f4e85b,,male_only,,,,,,review,auto_candidate
gvc_ff4fdc91b2ee,jumping jack punch,Jumping Jack Punch,Plyometrics,,,,1,1,0,gvr_ff4fdc91b2ee,jumping jack punch,gv_m_b9cbf4f420,,male_only,,,,,,review,auto_candidate
gvc_279f8db4aaa8,jumping jack toe touch,Jumping Jack Toe Touch,Plyometrics,,,,1,1,0,gvr_279f8db4aaa8,jumping jack toe touch,gv_m_865ac2fdb8,,male_only,,,,,,review,auto_candidate
gvc_2c907a8aed01,jumping pistol squat,Jumping Pistol Squat,Plyometrics,,,,1,1,0,gvr_2c907a8aed01,jumping pistol squat,gv_m_cd0a79f739,,male_only,,,,,,review,auto_candidate
gvc_ba1c49d5aaa1,jumping pull up,Jumping Pull Up,Back,등,,,1,1,0,gvr_ba1c49d5aaa1,jumping pull up,gv_m_62e56fcb24,,male_only,,,,,,review,auto_candidate
gvc_b766f3f6e805,jumping single leg lunge,Jumping Single Leg Lunge,Plyometrics,,,,2,1,1,gvr_b766f3f6e805,jumping single leg lunge,gv_m_10ad51e8e5,gv_f_e8c3034dcb,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_ec9a73459961,jumping split jack,Jumping Split Jack,Plyometrics,,,,1,1,0,gvr_ec9a73459961,jumping split jack,gv_m_96701d0cec,,male_only,,,,,,review,auto_candidate
gvc_c802e2d0fbc1,jumping squat jack,Jumping Squat Jack,Plyometrics,,,,1,1,0,gvr_c802e2d0fbc1,jumping squat jack,gv_m_8af3da34b2,,male_only,,,,,,review,auto_candidate
gvc_582d59eb64c5,kettlebell advanced windmill,Kettlebell Advanced Windmill,Waist,코어,Kettlebell,weight_reps,1,1,0,gvr_582d59eb64c5,kettlebell advanced windmill,gv_m_2e00aaf563,,male_only,,,,,,review,auto_candidate
gvc_180e32e67a4f,kettlebell alternate biceps curl,Kettlebell Alternate Biceps Curl,Upper-Arms,팔,Kettlebell,weight_reps,1,1,0,gvr_180e32e67a4f,kettlebell alternate biceps curl,gv_m_5fa7eb558f,,male_only,,,,,,review,auto_candidate
gvc_6f203b739991,kettlebell alternating press,Kettlebell Alternating Press,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_6f203b739991,kettlebell alternating press,gv_m_cb1670825b,,male_only,,,,,,review,auto_candidate
gvc_d38a62b137ef,kettlebell alternating press on floor,Kettlebell Alternating Press On Floor,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_d38a62b137ef,kettlebell alternating press on floor,gv_m_c2caa99f5a,,male_only,,,,,,review,auto_candidate
gvc_221af61dbd83,kettlebell alternating renegade row,Kettlebell Alternating Renegade Row,Back,등,Kettlebell,weight_reps,1,1,0,gvr_221af61dbd83,kettlebell alternating renegade row,gv_m_65c627c86b,,male_only,,,,,,review,auto_candidate
gvc_64a593348e13,kettlebell alternating row,Kettlebell Alternating Row,Back,등,Kettlebell,weight_reps,1,1,0,gvr_64a593348e13,kettlebell alternating row,gv_m_c89897b396,,male_only,,,,,,review,auto_candidate
gvc_7dab3dd8afd2,kettlebell angled press,Kettlebell Angled Press,Back,등,Kettlebell,weight_reps,2,1,1,gvr_7dab3dd8afd2,kettlebell angled press,gv_m_b9e8b2167a,gv_f_6838061dee,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_28362403439d,kettlebell arm bar,Kettlebell Arm Bar,Waist,코어,Kettlebell,weight_reps,1,1,0,gvr_28362403439d,kettlebell arm bar,gv_m_eec3c6c6c8,,male_only,,,,,,review,auto_candidate
gvc_79dea0c4b458,kettlebell arnold press,Kettlebell Arnold Press,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_79dea0c4b458,kettlebell arnold press,gv_m_8216847af5,,male_only,,,,,,review,auto_candidate
gvc_1614a95fd813,kettlebell around head rotation,Kettlebell Around Head Rotation,Back,등,Kettlebell,weight_reps,2,1,1,gvr_1614a95fd813,kettlebell around head rotation,gv_m_910f592e3c,gv_f_3f2653762c,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_c131d3ef3896,kettlebell atlas swing,Kettlebell Atlas Swing,Waist,코어,Kettlebell,weight_reps,1,1,0,gvr_c131d3ef3896,kettlebell atlas swing,gv_m_8f517a5dd2,,male_only,,,,,,review,auto_candidate
gvc_cb0e4fe1fede,kettlebell backward lunge,Kettlebell Backward Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_cb0e4fe1fede,kettlebell backward lunge,gv_m_ecd06dec2b,,male_only,,,,,,review,auto_candidate
gvc_b7b86076b4b7,kettlebell bench press,Kettlebell Bench Press,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_b7b86076b4b7,kettlebell bench press,gv_m_381a5a4b72,,male_only,,,,,,review,auto_candidate
gvc_7659ce709216,kettlebell bent over alternate twist row,Kettlebell Bent Over Alternate Twist Row,Back,등,Kettlebell,weight_reps,1,1,0,gvr_7659ce709216,kettlebell bent over alternate twist row,gv_m_33e08966ec,,male_only,,,,,,review,auto_candidate
gvc_1f74d2ad28f1,kettlebell bent over row,Kettlebell Bent Over Row,Back,등,Kettlebell,weight_reps,1,1,0,gvr_1f74d2ad28f1,kettlebell bent over row,gv_m_5447b793b5,,male_only,,,,,,review,auto_candidate
gvc_055abc14c96d,kettlebell bent press,Kettlebell Bent Press,Waist,코어,Kettlebell,weight_reps,3,2,1,gvr_055abc14c96d,kettlebell bent press,,gv_f_0a6548d70b,paired_multi_variant_review,,,,,,review,auto_candidate
gvc_523c7db1536d,kettlebell biceps curl,Kettlebell Biceps Curl,Upper-Arms,팔,Kettlebell,weight_reps,2,1,1,gvr_523c7db1536d,kettlebell biceps curl,gv_m_f80dce2d1d,gv_f_efe747de86,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_471e7e606a59,kettlebell box squat,Kettlebell Box Squat,Hips,하체,Kettlebell,weight_reps,1,1,0,gvr_471e7e606a59,kettlebell box squat,gv_m_57283c325e,,male_only,,,,,,review,auto_candidate
gvc_b414ad9279c3,kettlebell burpee,Kettlebell Burpee,Plyometrics,,Kettlebell,,1,1,0,gvr_b414ad9279c3,kettlebell burpee,gv_m_12af5a1237,,male_only,,,,,,review,auto_candidate
gvc_461b5ec1da44,kettlebell calf raise and front squat,Kettlebell Calf Raise And Front Squat,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_461b5ec1da44,kettlebell calf raise and front squat,gv_m_f505479deb,,male_only,,,,,,review,auto_candidate
gvc_a6b19613c774,kettlebell clean and jerk,Kettlebell Clean And Jerk,Weightlifting,,Kettlebell,weight_reps,1,1,0,gvr_a6b19613c774,kettlebell clean and jerk,gv_m_f7fc2737d9,,male_only,,,,,,review,auto_candidate
gvc_92d45b4e7019,kettlebell clean and press,Kettlebell Clean And Press,Weightlifting,,Kettlebell,weight_reps,1,1,0,gvr_92d45b4e7019,kettlebell clean and press,gv_m_2cd35942a2,,male_only,,,,,,review,auto_candidate
gvc_e3a6f37c3130,kettlebell clean and push press,Kettlebell Clean And Push Press,Weightlifting,,Kettlebell,weight_reps,1,1,0,gvr_e3a6f37c3130,kettlebell clean and push press,gv_m_9cf59294b7,,male_only,,,,,,review,auto_candidate
gvc_07a38cfe31f4,kettlebell clean grip reverse lunge,Kettlebell Clean Grip Reverse Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_07a38cfe31f4,kettlebell clean grip reverse lunge,gv_m_c438861c06,,male_only,,,,,,review,auto_candidate
gvc_f944d0dc1b1e,kettlebell concentration curl,Kettlebell Concentration Curl,Upper-Arms,팔,Kettlebell,weight_reps,1,1,0,gvr_f944d0dc1b1e,kettlebell concentration curl,gv_m_b0ac2f97fb,,male_only,,,,,,review,auto_candidate
gvc_f39084b97fcb,kettlebell contralateral reverse lunge,Kettlebell Contralateral Reverse Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_f39084b97fcb,kettlebell contralateral reverse lunge,gv_m_5f198a3f57,,male_only,,,,,,review,auto_candidate
gvc_c2bb74b98046,kettlebell cossack squat,Kettlebell Cossack Squat,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_c2bb74b98046,kettlebell cossack squat,gv_m_28838fbac9,,male_only,,,,,,review,auto_candidate
gvc_7c99d49d5a44,kettlebell deadlift,Kettlebell Deadlift,Hips,하체,Kettlebell,weight_reps,2,1,1,gvr_7c99d49d5a44,kettlebell deadlift,gv_m_672760259e,gv_f_35249a88e0,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_2b22fd8abaaa,kettlebell decline shrug,Kettlebell Decline Shrug,Back,등,Kettlebell,weight_reps,1,1,0,gvr_2b22fd8abaaa,kettlebell decline shrug,gv_m_58182b7a16,,male_only,,,,,,review,auto_candidate
gvc_5c72203c625b,kettlebell deep push up,Kettlebell Deep Push Up,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_5c72203c625b,kettlebell deep push up,gv_m_166955b250,,male_only,,,,,,review,auto_candidate
gvc_79956be6134b,kettlebell double alternating hang clean,Kettlebell Double Alternating Hang Clean,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_79956be6134b,kettlebell double alternating hang clean,gv_m_75fe370728,,male_only,,,,,,review,auto_candidate
gvc_1fa93c024e95,kettlebell double jerk,Kettlebell Double Jerk,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_1fa93c024e95,kettlebell double jerk,gv_m_1e8f40d4bb,,male_only,,,,,,review,auto_candidate
gvc_301cec3c3c71,kettlebell double push press,Kettlebell Double Push Press,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_301cec3c3c71,kettlebell double push press,gv_m_780bb7c941,,male_only,,,,,,review,auto_candidate
gvc_0c8389adeb0f,kettlebell double snatch,Kettlebell Double Snatch,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_0c8389adeb0f,kettlebell double snatch,gv_m_2d0266c874,,male_only,,,,,,review,auto_candidate
gvc_3c1054920068,kettlebell farmers carry,Kettlebell Farmers Carry,Weightlifting,,Kettlebell,distance_weight,1,1,0,gvr_3c1054920068,kettlebell farmers carry,gv_m_01052e43f4,,male_only,,,,,,review,auto_candidate
gvc_f201305a197d,kettlebell figure,Kettlebell Figure,Waist,코어,Kettlebell,weight_reps,1,1,0,gvr_f201305a197d,kettlebell figure,gv_m_25b643f74c,,male_only,,,,,,review,auto_candidate
gvc_41d4f4729f1c,kettlebell figure 8 swing,Kettlebell Figure 8 Swing,Hips,하체,Kettlebell,weight_reps,1,1,0,gvr_41d4f4729f1c,kettlebell figure 8 swing,gv_m_f18b49acf2,,male_only,,,,,,review,auto_candidate
gvc_3c337d287d98,kettlebell floor fly,Kettlebell Floor Fly,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_3c337d287d98,kettlebell floor fly,gv_m_34bd5b9318,,male_only,,,,,,review,auto_candidate
gvc_66934dc3c8b1,kettlebell fly,Kettlebell Fly,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_66934dc3c8b1,kettlebell fly,gv_m_8821d092d2,,male_only,,,,,,review,auto_candidate
gvc_0b17e6f22227,kettlebell forward backward lunge,Kettlebell Forward Backward Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_0b17e6f22227,kettlebell forward backward lunge,gv_m_a796a0e1c8,,male_only,,,,,,review,auto_candidate
gvc_84bd40ad6626,kettlebell forward backward lunge version 2 mal,Kettlebell Forward Backward Lunge (version 2) (mal,,,Kettlebell,weight_reps,1,1,0,gvr_ac2ffe71600b,kettlebell forward backward lunge mal,gv_m_2b40ba3124,,male_only,,,,,,review,auto_candidate
gvc_f95986b94870,kettlebell forward lunge,Kettlebell Forward Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_f95986b94870,kettlebell forward lunge,gv_m_de3bf888ab,,male_only,,,,,,review,auto_candidate
gvc_aa838bc48033,kettlebell forward lunge version 2,Kettlebell Forward Lunge (version 2),Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_f95986b94870,kettlebell forward lunge,gv_m_00451b9260,,male_only,,,,,,review,auto_candidate
gvc_9cebde75063a,kettlebell front raise,Kettlebell Front Raise,Shoulders,어깨,Kettlebell,weight_reps,2,1,1,gvr_9cebde75063a,kettlebell front raise,gv_m_41d6023c41,gv_f_75b4ed70cc,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_77d6a1f1179f,kettlebell front squat,Kettlebell Front Squat,Thighs,하체,Kettlebell,weight_reps,2,1,1,gvr_77d6a1f1179f,kettlebell front squat,gv_m_2ad080a76f,gv_f_35ed618910,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_8767420ecc0b,kettlebell goblet forward backward lunge,Kettlebell Goblet Forward Backward Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_8767420ecc0b,kettlebell goblet forward backward lunge,gv_m_c7001b2d97,,male_only,,,,,,review,auto_candidate
gvc_e477facd1724,kettlebell goblet forward backward lunge version,Kettlebell Goblet Forward Backward Lunge (version,,,Kettlebell,weight_reps,1,1,0,gvr_e477facd1724,kettlebell goblet forward backward lunge version,gv_m_711acce40d,,male_only,,,,,,review,auto_candidate
gvc_a321f5066036,kettlebell goblet lateral step up,Kettlebell Goblet Lateral Step Up,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_a321f5066036,kettlebell goblet lateral step up,gv_m_7caa46b077,,male_only,,,,,,review,auto_candidate
gvc_0ba2d7558ac7,kettlebell goblet marching on spot,Kettlebell Goblet Marching On Spot,Cardio,,Kettlebell,,1,0,1,gvr_0ba2d7558ac7,kettlebell goblet marching on spot,,gv_f_071b665eb0,female_only,,,,,,review,auto_candidate
gvc_b25ba53356d7,kettlebell goblet pulse squat,Kettlebell Goblet Pulse Squat,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_b25ba53356d7,kettlebell goblet pulse squat,gv_m_fd67ed8206,,male_only,,,,,,review,auto_candidate
gvc_52f92c0c3f5b,kettlebell goblet squat,Kettlebell Goblet Squat,Thighs,하체,Kettlebell,weight_reps,2,1,1,gvr_52f92c0c3f5b,kettlebell goblet squat,gv_m_9a4c589dbf,gv_f_4c7322c80e,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_5a75624f64e3,kettlebell goblet squat mobility,Kettlebell Goblet Squat Mobility,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_5a75624f64e3,kettlebell goblet squat mobility,gv_m_c9f3785c58,,male_only,,,,,,review,auto_candidate
gvc_f050e5c34bf7,kettlebell good morning,Kettlebell Good Morning,Hips,하체,Kettlebell,weight_reps,2,2,0,gvr_f050e5c34bf7,kettlebell good morning,,,male_only,,,,,,review,auto_candidate
gvc_4e18774aee2e,kettlebell gorilla row,Kettlebell Gorilla Row,Back,등,Kettlebell,weight_reps,1,1,0,gvr_4e18774aee2e,kettlebell gorilla row,gv_m_aec0986172,,male_only,,,,,,review,auto_candidate
gvc_904b89010298,kettlebell half kneeling halo,Kettlebell Half Kneeling Halo,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_904b89010298,kettlebell half kneeling halo,gv_m_226e5d9e9a,,male_only,,,,,,review,auto_candidate
gvc_28f7fa5eb9dc,kettlebell half kneeling single arm bottoms up press,Kettlebell Half Kneeling One Arm Bottoms Up Press,,,Kettlebell,weight_reps,1,1,0,gvr_28f7fa5eb9dc,kettlebell half kneeling single arm bottoms up press,gv_m_8868e4eb63,,male_only,,,,,,review,auto_candidate
gvc_cd53f05d80cf,kettlebell half kneeling shoulder press,Kettlebell Half Kneeling Shoulder Press,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_cd53f05d80cf,kettlebell half kneeling shoulder press,gv_m_9dac717cce,,male_only,,,,,,review,auto_candidate
gvc_0cb26074f8ab,kettlebell half turkish get up,Kettlebell Half Turkish Get Up,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_0cb26074f8ab,kettlebell half turkish get up,gv_m_f9418c2a69,,male_only,,,,,,review,auto_candidate
gvc_81ce6f00a90a,kettlebell hammer grip incline bench two arm row b,Kettlebell Hammer Grip Incline Bench Two Arm Row B,,,Kettlebell,weight_reps,1,1,0,gvr_81ce6f00a90a,kettlebell hammer grip incline bench two arm row b,gv_m_451c9f94c1,,male_only,,,,,,review,auto_candidate
gvc_e7afe78609f2,kettlebell hang clean,Kettlebell Hang Clean,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_e7afe78609f2,kettlebell hang clean,gv_m_f649fae080,,male_only,,,,,,review,auto_candidate
gvc_8a147fbdac2d,kettlebell head supported row,Kettlebell Head Supported Row,Back,등,Kettlebell,weight_reps,1,1,0,gvr_8a147fbdac2d,kettlebell head supported row,gv_m_a3d3cdf963,,male_only,,,,,,review,auto_candidate
gvc_f416eb0f7203,kettlebell incline alternate curl,Kettlebell Incline Alternate Curl,Upper-Arms,팔,Kettlebell,weight_reps,1,1,0,gvr_f416eb0f7203,kettlebell incline alternate curl,gv_m_7c1e448848,,male_only,,,,,,review,auto_candidate
gvc_e6c883626821,kettlebell incline bench press,Kettlebell Incline Bench Press,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_e6c883626821,kettlebell incline bench press,gv_m_b5bd000cd4,,male_only,,,,,,review,auto_candidate
gvc_a89d03d30804,kettlebell incline biceps curl,Kettlebell Incline Biceps Curl,Upper-Arms,팔,Kettlebell,weight_reps,1,1,0,gvr_a89d03d30804,kettlebell incline biceps curl,gv_m_3e8f41a41d,,male_only,,,,,,review,auto_candidate
gvc_7069d668a966,kettlebell incline fly,Kettlebell Incline Fly,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_7069d668a966,kettlebell incline fly,gv_m_1055436189,,male_only,,,,,,review,auto_candidate
gvc_609ae1de0360,kettlebell incline hammer press,Kettlebell Incline Hammer Press,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_609ae1de0360,kettlebell incline hammer press,gv_m_b860b67ba6,,male_only,,,,,,review,auto_candidate
gvc_db5dd1a90edf,kettlebell incline inner biceps curl,Kettlebell Incline Inner Biceps Curl,Upper-Arms,팔,Kettlebell,weight_reps,1,1,0,gvr_db5dd1a90edf,kettlebell incline inner biceps curl,gv_m_ad226ce42b,,male_only,,,,,,review,auto_candidate
gvc_2cf93245ef8a,kettlebell incline palm in press,Kettlebell Incline Palm In Press,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_2cf93245ef8a,kettlebell incline palm in press,gv_m_9d293a6df0,,male_only,,,,,,review,auto_candidate
gvc_3e443114653b,kettlebell incline pullover,Kettlebell Incline Pullover,Back,등,Kettlebell,weight_reps,1,1,0,gvr_3e443114653b,kettlebell incline pullover,gv_m_a1fe7790de,,male_only,,,,,,review,auto_candidate
gvc_1d4c00690b38,kettlebell incline row,Kettlebell Incline Row,Back,등,Kettlebell,weight_reps,1,1,0,gvr_1d4c00690b38,kettlebell incline row,gv_m_7277b8a78b,,male_only,,,,,,review,auto_candidate
gvc_fbf62b19b233,kettlebell incline shrug,Kettlebell Incline Shrug,Back,등,Kettlebell,weight_reps,1,1,0,gvr_fbf62b19b233,kettlebell incline shrug,gv_m_b4f06ccdd0,,male_only,,,,,,review,auto_candidate
gvc_bfa739170cf5,kettlebell incline triceps extension,Kettlebell Incline Triceps Extension,Upper-Arms,팔,Kettlebell,weight_reps,1,1,0,gvr_bfa739170cf5,kettlebell incline triceps extension,gv_m_197c0db2a2,,male_only,,,,,,review,auto_candidate
gvc_a96f5af8ea18,kettlebell incline twist press,Kettlebell Incline Twist Press,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_a96f5af8ea18,kettlebell incline twist press,gv_m_c94c45759a,,male_only,,,,,,review,auto_candidate
gvc_652fbf325c82,kettlebell incline twisted fly,Kettlebell Incline Twisted Fly,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_652fbf325c82,kettlebell incline twisted fly,gv_m_87a50746d3,,male_only,,,,,,review,auto_candidate
gvc_c6cb691962c9,kettlebell incline y raise,Kettlebell Incline Y Raise,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_c6cb691962c9,kettlebell incline y raise,gv_m_44d8394cb6,,male_only,,,,,,review,auto_candidate
gvc_710c952507ae,kettlebell ipsilateral reverse lunge,Kettlebell Ipsilateral Reverse Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_710c952507ae,kettlebell ipsilateral reverse lunge,gv_m_3626f57cbe,,male_only,,,,,,review,auto_candidate
gvc_9cffa58b4003,kettlebell kickstand single leg deadlift,Kettlebell Kickstand One Leg Deadlift,Hips,하체,Kettlebell,weight_reps,1,1,0,gvr_9cffa58b4003,kettlebell kickstand single leg deadlift,gv_m_796d7bb4a4,,male_only,,,,,,review,auto_candidate
gvc_635c00dbc23f,kettlebell kneeling hold to stand,Kettlebell Kneeling Hold To Stand,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_635c00dbc23f,kettlebell kneeling hold to stand,gv_m_a46db46de8,,male_only,,,,,,review,auto_candidate
gvc_dfef5c5756af,kettlebell kneeling hold to stand clean grip,Kettlebell Kneeling Hold To Stand Clean Grip,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_dfef5c5756af,kettlebell kneeling hold to stand clean grip,gv_m_8831fa0560,,male_only,,,,,,review,auto_candidate
gvc_f1442a9a0c2e,kettlebell kneeling single arm bottoms up press,Kettlebell Kneeling One Arm Bottoms Up Press,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_f1442a9a0c2e,kettlebell kneeling single arm bottoms up press,gv_m_930a426c6f,,male_only,,,,,,review,auto_candidate
gvc_d31d582f0199,kettlebell kneeling shoulder bottom up hold,Kettlebell Kneeling Shoulder Bottom Up Hold,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_d31d582f0199,kettlebell kneeling shoulder bottom up hold,gv_m_d3d51d3af2,,male_only,,,,,,review,auto_candidate
gvc_eb71c87fdc09,kettlebell lateral lunge,Kettlebell Lateral Lunge,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_eb71c87fdc09,kettlebell lateral lunge,gv_m_318fe7d270,,male_only,,,,,,review,auto_candidate
gvc_887e5976164c,kettlebell lateral raise,Kettlebell Lateral Raise,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_887e5976164c,kettlebell lateral raise,gv_m_9979586503,,male_only,,,,,,review,auto_candidate
gvc_5d149a90c6f3,kettlebell lateral step up,Kettlebell Lateral Step Up,Thighs,하체,Kettlebell,weight_reps,1,1,0,gvr_5d149a90c6f3,kettlebell lateral step up,gv_m_e8ffbb71f9,,male_only,,,,,,review,auto_candidate
gvc_20a06cae9acf,kettlebell lateral step up thighs,Kettlebell Lateral Step Up Thighs,,,Kettlebell,weight_reps,1,1,0,gvr_20a06cae9acf,kettlebell lateral step up thighs,gv_m_b11c8f809b,,male_only,,,,,,review,auto_candidate
gvc_1746864b1210,kettlebell learning front raise,Kettlebell Learning Front Raise,Shoulders,어깨,Kettlebell,weight_reps,1,1,0,gvr_1746864b1210,kettlebell learning front raise,gv_m_b216e86cf4,,male_only,,,,,,review,auto_candidate
gvc_772194df1575,kettlebell leg raise,Kettlebell Leg Raise,Waist,코어,Kettlebell,weight_reps,1,1,0,gvr_772194df1575,kettlebell leg raise,gv_m_f8b4d6cff4,,male_only,,,,,,review,auto_candidate
gvc_df254761d920,kettlebell low fly,Kettlebell Low Fly,Chest,가슴,Kettlebell,weight_reps,1,1,0,gvr_df254761d920,kettlebell low fly,gv_m_94071260fa,,male_only,,,,,,review,auto_candidate
